1899.01,6.08,0.2008,0.3608,6.75534248,1899.041667,3.1,22.93281
1899.02,6.31,0.2017,0.3717,6.94563256,1899.125,3.10416667,23.04812
1899.03,6.4,0.2025,0.3825,6.94563256,1899.208333,3.10833333,23.27968
1899.04,6.48,0.2033,0.3933,7.04077355,1899.291667,3.1125,23.15242
1899.05,6.21,0.2042,0.4042,7.04077355,1899.375,3.11666667,22.09127
1899.06,6.07,0.205,0.415,7.13592265,1899.458333,3.12083333,21.21209
1899.07,6.28,0.2058,0.4258,7.23107174,1899.541667,3.125,21.56143
1899.08,6.44,0.2067,0.4367,7.32621273,1899.625,3.12916667,21.72624
1899.09,6.37,0.2075,0.4475,7.6116519,1899.708333,3.13333333,20.59114
1899.1,6.34,0.2083,0.4583,7.70679289,1899.791667,3.1375,20.15371
1899.11,6.46,0.2092,0.4692,7.80194198,1899.875,3.14166667,20.19646
1899.12,6.02,0.21,0.48,7.89709107,1899.958333,3.14583333,18.51265
1900.01,6.1,0.2175,0.48,7.89709107,1900.041667,3.15,18.67428
1900.02,6.21,0.225,0.48,7.99223207,1900.125,3.14583333,18.7038
1900.03,6.26,0.2325,0.48,7.99223207,1900.208333,3.14166667,18.77579
1900.04,6.34,0.24,0.48,7.99223207,1900.291667,3.1375,18.9364
1900.05,6.04,0.2475,0.48,7.80194198,1900.375,3.13333333,18.4032
1900.06,5.86,0.255,0.48,7.70679289,1900.458333,3.12916667,17.99271
1900.07,5.86,0.2625,0.48,7.80194198,1900.541667,3.125,17.68955
1900.08,5.94,0.27,0.48,7.70679289,1900.625,3.12083333,18.06961
1900.09,5.8,0.2775,0.48,7.80194198,1900.708333,3.11666667,17.34187
